Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,WORKSTATE,DEPT_CODE,STNL_REG,geometry,latitude,longitude
1030023500,101,한양대병원사거리,1,,5,11200,103,POINT (203604.3476999998 550911.3362000007),37.55772205,127.0407929
1030004700,101,사근삼거리,1,,5,11200,103,POINT (204367.6527000004 551329.2711999994),37.56148433,127.0494342
1030030400,101,마장세림아파트,1,,5,11200,103,POINT (204180.5389999999 551767.1707000006),37.56543065,127.0473189
1030000400,104,동호대교(북단),0,,5,11200,103,POINT (201638.2911999999 548927.0588000007),37.53984933,127.0185372
1030000500,104,성수대교(북단),0,,5,11200,103,POINT (203141.5527999997 549000.1746999994),37.54050421,127.0355469
1030033000,101,대흥카센타,0,,5,11200,103,POINT (202281.5828 551995.5083000008),37.56749462,127.0258256
1030021300,101,동아리버그린아파트,1,,5,11200,103,POINT (203275.3541999999 550323.7887999993),37.55242949,127.0370668
1030021500,101,응봉동 리버그린동아아,0,,5,11200,103,POINT (203400.0261000004 550436.1840000004),37.55344172,127.0384782
1030011500,104,무지개터널(서측),0,,5,11200,103,POINT (203383.3054 549314.5072000008),37.54333549,127.0382838
1030011000,104,무지개터널(동측),0,,5,11200,103,POINT (203655.8267999999 549223.2258000001),37.542512,127.0413671
1030034200,101,비우당교(남단),0,,5,11200,103,POINT (202343.1656999998 552336.6283),37.57056795,127.0265238
1030025300,101,행당풍림아이원,1,,5,11200,103,POINT (202365.1739999996 551196.0874000005),37.56029166,127.0267692
1030006200,101,청구강변APT,1,,5,11200,103,POINT (204881.5601000004 548377.1634999998),37.53488331,127.0552311
1030019700,101,한신휴플러,0,,5,11200,103,POINT (201704.7452999996 550132.2741),37.55070819,127.019292
1030032600,101,푸른마을2차,0,,5,11200,103,POINT (204024.0111999996 551916.3959999997),37.56677586,127.045548
1030029900,101,덕수빌딩,0,,5,11200,103,POINT (203040.9156999998 551710.3655999992),37.56492331,127.0344194
1030024700,101,세림간호학원,1,,5,11200,103,POINT (203277.8942 551074.3603000008),37.55919211,127.0370989
1030024600,101,삼인베스티빌,0,,5,11200,103,POINT (203472.8395999996 551021.2317999993),37.55871271,127.039305
1030022100,101,금일어린이집,0,,5,11200,103,POINT (202407.3658999996 550554.9741999991),37.55451514,127.0272446
1030019400,101,조은미술학원,0,,5,11200,103,POINT (202341.6009 550118.9399999995),37.55058665,127.026499
1030017700,101,금호성결교회,0,,5,11200,103,POINT (201449.2444000002 549874.7579999994),37.54838841,127.0164
1030016500,101,동호신용협동조합,0,,5,11200,103,POINT (202114.7619000003 549824.5485999994),37.54793474,127.0239311
1030028400,101,협동카센타,0,,5,11200,103,POINT (205074.4483000003 551387.1912999991),37.56200257,127.0574343
1030015800,101,성수쇼핑센타,0,,5,11200,103,POINT (204867.1094000004 549762.1175999995),37.54736181,127.0550768
1030014800,101,으뜸프린팅(주),0,,5,11200,103,POINT (204799.5109999999 549582.8509999998),37.54574698,127.0543106
1030014700,101,남영빌딩,0,,5,11200,103,POINT (204902.6986999996 549544.4864000008),37.54540077,127.055478
1030010900,101,서울숲 관리사무소,1,,5,11200,103,POINT (203723.0311000003 549204.1756999996),37.54234009,127.0421274
1030006100,108,강변북로-전차2길램프(1),0,,5,11200,103,POINT (205081.6207999997 548336.5764000006),37.53451654,127.0574943
1030026400,101,왕십리역앞,0,,5,11200,103,POINT (203340.6182000004 551302.9606999997),37.56125157,127.0378098
1030019200,105,성동구-중구경계(1),0,,5,11200,103,POINT (201106.0694000004 549988.8697999995),37.54941703,127.0125168
1030026300,101,천호대로-장평2길진입로,0,,5,11200,103,POINT (206109.9713000003 551266.6294),37.56091003,127.0691536
1030027100,101,천호대로_장한로_진출,0,,5,11200,103,POINT (205803.2163000004 551319.3668000009),37.56138717,127.0656822
1030027900,101,장한로_천호대로_진입,0,,5,11200,103,POINT (205627.9550000001 551350.0469000004),37.56166468,127.0636987
1030036000,101,마장동사거리_천호대로_,0,,5,11200,103,POINT (203396.5204999996 552586.9096000008),37.57281969,127.0384485
1030033700,101,천호대로답오6길삼거리,1,,5,11200,103,POINT (204516.8245000001 552057.4748),37.56804469,127.051127
1030035900,101,신답철교앞,1,,5,11200,103,POINT (203675.4038000004 552611.6633000001),37.57304165,127.0416056
1030026200,108,동부간선도로-천호대로,0,,5,11200,103,POINT (206232.8514 551244.6755999997),37.5607114,127.0705442
1030035800,101,마장동사거리,1,,5,11200,103,POINT (203358.4181000004 552579.4623000007),37.57275273,127.0380171
1030034300,101,비우당교(북단),0,,5,11200,103,POINT (202361.9511000002 552388.2222000007),37.57103276,127.0267366
1030026100,101,천호대로-장안둑길진출,0,,5,11200,103,POINT (206107.9473999999 551254.8014000002),37.56080347,127.0691306
1030026700,101,자동차시장3길_천호대로,0,,5,11200,103,POINT (205801.1770000001 551307.5414000005),37.56128064,127.065659
1030027300,101,천호대로_자동차시장3길,0,,5,11200,103,POINT (205625.8641999997 551338.2304999996),37.56155823,127.063675
1030025900,108,동부간선도로-천호대로,0,,5,11200,103,POINT (206195.1542999996 551240.1149000004),37.56067056,127.0701175
1030025700,105,성동구-동대문구경계(5),0,,5,11200,103,POINT (206288.9546999997 551203.9131000005),37.56034375,127.0711789
1030027800,101,삼우빌딩,1,,5,11200,103,POINT (205557.0492000002 551356.4995000008),37.56172325,127.0628963
1030035500,105,성동구-동대문구경계(1),0,,5,11200,103,POINT (203242.4511000002 552519.6753000002),37.57221446,127.0367041
1030025800,105,성동구-동대문구경계(4),0,,5,11200,103,POINT (206248.5504000001 551220.1357000005),37.56049019,127.0707217
1030027200,101,장한평역,1,,5,11200,103,POINT (205706.0098999999 551330.0410999991),37.56148395,127.064582
1030035700,101,신답초등학교,1,,5,11200,103,POINT (203757.7334000003 552574.7361999992),37.5727086,127.0425373
1030036200,101,금호역3번출구,0,,5,11200,103,POINT (201345.1275000004 549959.3460000008),37.5491507,127.015222
1030036300,101,두산아파트107동,0,,5,11200,103,POINT (201364.2577999998 549949.6050000004),37.54906291,127.0154384
1030036400,101,금호역3번출구,0,,5,11200,103,POINT (201367.7801000001 549855.6472999994),37.54821635,127.0154781
1030037200,101,나눔원격평생교육원,0,,5,11200,103,POINT (203164.0311000003 551404.9721000008),37.56217131,127.0358116
1030037300,101,서울특별시립성동청소,0,,5,11200,103,POINT (203175.8611000003 551402.5533000007),37.56214948,127.0359455
1030036700,101,왕십리로_고산자로_진출,0,,5,11200,103,POINT (203091.9738999996 551326.4055000003),37.56146367,127.0349957
1030036800,101,왕십리로_고산자로_진입,0,,5,11200,103,POINT (203097.2598999999 551258.4576999992),37.56085145,127.0350553
1030036900,101,고산자로_왕십리로_진출,0,,5,11200,103,POINT (203106.1391000003 551250.3856000006),37.56077869,127.0351557
1030037000,101,고산자로_왕십리로_진입,0,,5,11200,103,POINT (203151.5482999999 551250.1535),37.56077644,127.0356697
1030037100,101,왕십리로_왕십리광장로_,0,,5,11200,103,POINT (203161.5252 551256.8214999996),37.56083649,127.0357826
1030037400,101,왕십리로_왕십리광장로_,0,,5,11200,103,POINT (203178.8176999995 551290.0456000008),37.56113577,127.0359785
1030038000,101,천호대로_자동차시장3길,0,,5,11200,103,POINT (205680.8437999999 551246.1717000008),37.56072845,127.0642966
1030037500,101,드림시드 아파트,0,,5,11200,103,POINT (204332.9869999997 551311.2599999998),37.56132221,127.0490417
1030037900,101,노룬산시장앞,0,,5,11200,103,POINT (205500.8975 548861.7161999997),37.53924564,127.062242
1030037700,108,강변북로-일반국도47호,1,,5,11200,103,POINT (205277.1761999996 548366.1116000004),37.53478155,127.0597071
1030037600,108,강변북로-일반국도47호,0,,5,11200,103,POINT (204902.3159999996 548326.8621999994),37.53442998,127.0554656
1030036500,108,동부간선도로-강변북로,0,,5,11200,103,POINT (202316.7302999999 549337.2164999992),37.54354339,127.026215
1030036600,108,동부간선도로-강변북로,0,,5,11200,103,POINT (202859.9035999998 549491.5756999999),37.54493264,127.0323619
1030037800,103,창수연립,0,일방통행방향이다름,5,11200,103,POINT (205344.5339000002 548948.5175000001),37.54002864,127.0604734
1040009700,108,강변북로-잠실철교로램,0,,5,11215,104,POINT (208473.2686000001 548220.5803999994),37.5334465,127.0958666
1040020700,101,광나루소망교회앞,1,,5,11215,104,POINT (209504.5511999996 549672.3106999993),37.54651652,127.1075533
1040016000,108,강변북로-광나룻길램프(,1,,5,11215,104,POINT (208691.7418999998 548866.3816),37.53926313,127.0983461
1040019400,105,강동구-광진구경계(1),0,,5,11215,104,POINT (209901.3239000002 549517.7819999997),37.54512004,127.1120411
1040005100,105,송파구-광진구경계(1),0,,5,11215,104,POINT (208089.3936999999 547225.4550999999),37.52448386,127.0915125
1040021300,101,천호대로-워커힐길진출,0,,5,11215,104,POINT (208724.2511 549717.6283),37.54693254,127.098724
1040021200,101,워커힐길-천호대로진입,0,,5,11215,104,POINT (208770.7205999997 549697.1433000006),37.54674753,127.0992496
1040020600,101,워커힐길삼거리1,0,,5,11215,104,POINT (208667.648 549668.2007999998),37.54648773,127.0980829
1040021700,101,워커힐입구_천호대로_진,0,,5,11215,104,POINT (208565.3721000003 549800.7886999995),37.5476833,127.0969271
1040021900,101,워커힐입구_워커힐길_진,0,,5,11215,104,POINT (208690.2767000003 549834.6306999996),37.54798705,127.098341
1040025400,101,일반국도47호선-일반국,0,,5,11215,104,POINT (206577.1765000001 551066.5671999995),37.55910426,127.0744397
1040025300,101,일반국도47호선-일반국,0,,5,11215,104,POINT (206491.7307000002 551031.8085999992),37.55879169,127.0734724
1040008500,108,강변북로-일반국도47호,0,,5,11215,104,POINT (205170.4382999996 548096.0146999992),37.53234858,127.0584975
1040009600,105,광진구-성동구경계(3),0,,5,11215,104,POINT (205223.4774000002 548227.0798000004),37.53352918,127.0590985
1040011300,108,강변북로-일반국도47호,0,,5,11215,104,POINT (205330.4567 548456.1206999999),37.53559223,127.0603106
1040010400,108,강변북로-일반국도47호,0,영동대교(북단),5,11215,104,POINT (205251.3865999999 548277.9829999991),37.53398766,127.0594147
1040016700,101,삼보약국,1,,5,11215,104,POINT (205554.7121000001 548967.3890000004),37.54019743,127.0628517
1040020000,101,장구약국,1,,5,11215,104,POINT (205827.2334000003 549568.7882000003),37.54561435,127.0659401
1040017700,101,성수사거리,1,,5,11215,104,POINT (205655.7830999997 549188.0519999992),37.54218499,127.0639971
1040011400,101,영동대교(북단)_일반국,0,,5,11215,104,POINT (205319.1352000004 548460.1967999991),37.53562902,127.0601825
1040010500,108,강변북로-일반국도47호,0,영동대교(북단),5,11215,104,POINT (205242.7830999997 548288.2183999997),37.53407993,127.0593174
1040008600,108,강변북로-일반국도47호,0,,5,11215,104,POINT (205159.1922000004 548100.2742999997),37.53238703,127.0583703
1040022900,101,초원모텔,1,,5,11215,104,POINT (206029.3755000001 550016.7285999991),37.54964899,127.0682312
1040023600,101,흰돌교회,1,,5,11215,104,POINT (206152.4069999997 550291.3666999992),37.55212266,127.0696258
1040009500,105,광진구-성동구경계(2),0,,5,11215,104,POINT (205217.3037 548212.8551000003),37.53340105,127.0590286
1040010000,105,광진구-성동구경계(4),0,,5,11215,104,POINT (205231.9534999998 548246.5198999997),37.53370429,127.0591946
1040009400,105,광진구-성동구경계(1),0,,5,11215,104,POINT (205213.7961999997 548204.7262999993),37.53332783,127.0589888
1040022500,101,화양사거리,1,,5,11215,104,POINT (205962.4358000001 549868.2971000001),37.54831206,127.0674725
1040023100,103,광진구구립정보도서관,0,,5,11215,104,POINT (209774.2929999996 550106.1030000001),37.55042215,127.1106115
1040028200,105,광진구-동대문구경계(2),0,,5,11215,104,POINT (206913.6486999998 552482.9105999991),37.57186298,127.0782612
1040013100,101,자양사거리_구의로_진출,0,,5,11215,104,POINT (207446.6491 548586.5508999992),37.53675275,127.0842552
1040013800,101,자양사거리_일반국도3호,0,,5,11215,104,POINT (207385.2466000002 548630.3815000001),37.53714816,127.0835609
1040017400,101,올림픽대교북단사거리_,0,,5,11215,104,POINT (208578.9671999998 549128.0285999998),37.54162162,127.0970731
1040017600,101,올림픽대교북단사거리_,0,,5,11215,104,POINT (208408.3574000001 549162.9046999998),37.54193743,127.095143
1040012000,101,테크노마트길진출로,0,,5,11215,104,POINT (208308.9083000002 548472.7274999991),37.53571984,127.0940099
1040011600,101,동서울길-테크노마트길,0,,5,11215,104,POINT (208326.9210999999 548435.2638000008),37.53538213,127.0942133
1040012600,101,테크노마트_테크노마트,0,,5,11215,104,POINT (208333.8633000003 548530.1302000005),37.53623681,127.0942929
1040013000,101,자양사거리_구의로_진출,0,,5,11215,104,POINT (207319.3271000003 548574.1041999999),37.53664162,127.0828145
1040013200,101,자양사거리_구의로_진입,0,,5,11215,104,POINT (207322.9524999997 548585.5435000006),37.53674466,127.0828556
1040013700,101,자양사거리_일반국도3호,0,,5,11215,104,POINT (207373.2993000001 548629.2588999998),37.53713814,127.0834257
1040027700,101,용곡삼거리_중곡동길_진,0,,5,11215,104,POINT (207603.3093999997 552093.8554999996),37.56835218,127.086064
1040027800,101,용곡삼거리_능동로_진출,0,,5,11215,104,POINT (207573.3613 552098.5131000001),37.56839439,127.0857251
1040007100,108,동부간선도로-강변북로,0,,5,11215,104,POINT (205849.4704 547852.3277000003),37.53014891,127.0661781
1040006500,108,동부간선도로-강변북로,0,,5,11215,104,POINT (205825.4566000002 547781.3962999992),37.52950997,127.0659058
1040010600,108,강변북로-잠실철교로램,0,,5,11215,104,POINT (208424.7388000004 548356.7391999997),37.53467373,127.0953191
1040009900,108,강변북로-테크노마트길,0,,5,11215,104,POINT (208343.5475000003 548183.5954),37.53311445,127.0943986
1040015100,108,강변북로-광나룻길램프(,0,,5,11215,104,POINT (208856.1416999996 548689.2279000003),37.53766541,127.1002041
1040008000,108,동부간선도로-강변북로,0,,5,11215,104,POINT (205650.5332000004 548096.6212000009),37.53235123,127.0639293
1040019600,108,강변북로-구천면길램프(,0,,5,11215,104,POINT (209808.9768000003 549560.4734000005),37.54550568,127.1109967
1040022400,108,강변북로-구천면길램프(,0,,5,11215,104,POINT (209765.1946999999 549877.5022999998),37.54836256,127.1105055
1040020400,108,강변북로-구천면길램프(,0,,5,11215,104,POINT (209610.0849000001 549638.5232999995),37.546211,127.1087471
1040020300,108,강변북로-구천면길램프(,0,,5,11215,104,POINT (209534.8030000003 549654.4464999996),37.54635525,127.1078954
1040005600,108,강변북로-일반국도3호선,0,,5,11215,104,POINT (207884.3285999997 547570.7325999998),37.52759659,127.0891964
1040006200,108,강변북로-일반국도3호선,0,,5,11215,104,POINT (207891.5891000004 547717.9517999999),37.52892297,127.0892801
1040006600,108,강변북로-일반국도3호선,0,,5,11215,104,POINT (208041.1111000003 547845.6361999996),37.53007212,127.0909731
1040006300,108,강변북로-일반국도3호선,0,,5,11215,104,POINT (207947.2879999997 547747.8242000006),37.52919165,127.0899106
1040018200,108,강변북로-일반국도43호,0,,5,11215,104,POINT (209475.6452000001 549360.5694999993),37.54370803,127.1072222
1040018100,108,강변북로-일반국도43호,0,,5,11215,104,POINT (209288.1249000002 549180.3357999995),37.54208604,127.1050981
1040013300,108,강변북로-광나룻길램프(,0,,5,11215,104,POINT (208955.9506999999 548566.6287999991),37.53655983,127.1013319
1040005400,108,강변북로-일반국도3호선,0,,5,11215,104,POINT (207386.8564999998 547567.1098999996),37.52756806,127.0835684
1040005700,108,강변북로-일반국도3호선,0,,5,11215,104,POINT (207758.3090000004 547636.9478999991),37.52819426,127.0877714
1040005800,108,강변북로-일반국도3호선,0,,5,11215,104,POINT (207799.3146000002 547685.8681000005),37.52863468,127.0882358
1040006100,108,강변북로-일반국도3호선,0,,5,11215,104,POINT (207809.2268000003 547692.6557),37.52869576,127.0883481
1040019000,108,강변북로-일반국도43호,0,,5,11215,104,POINT (209351.6664000005 549465.3607000001),37.54465347,127.1058207
1040017300,108,강변북로-일반국도43호,0,,5,11215,104,POINT (209219.1571000004 549076.7584000006),37.5411535,127.1043164
1040007200,108,동부간선도로-강변북로,0,,5,11215,104,POINT (206338.3592999997 547847.9616999999),37.53010634,127.0717091
1040019100,108,강변북로-구천면길램프(,0,,5,11215,104,POINT (209510.6980999997 549434.5077),37.54437386,127.1076198
1040018600,108,강변북로-일반국도43호,0,,5,11215,104,POINT (209640.3043999998 549360.9997000005),37.5437102,127.1090854
1040025700,108,동부간선도로-천호대로,1,,5,11215,104,POINT (206517.2237 551101.7566),37.55942174,127.0737615
1040027000,108,동부간선도로-천호대로,0,,5,11215,104,POINT (206633.4605999999 551471.4158999994),37.56275152,127.0750804
1040007000,108,동부간선도로-강변북로,0,,5,11215,104,POINT (205825.6204000004 547880.2819999997),37.53040093,127.0659084
1040006700,108,동부간선도로-강변북로,0,,5,11215,104,POINT (205816.4495999999 547796.9942000005),37.52965056,127.065804
1040005500,108,강변북로-일반국도3호선,0,,5,11215,104,POINT (207876.2067999998 547561.0193000007),37.52750914,127.0891044
1040007300,108,강변북로-일반국도3호선,0,,5,11215,104,POINT (207683.3842000002 547873.9383000005),37.53033017,127.0869263
1040018700,108,강변북로-일반국도43호,0,,5,11215,104,POINT (209540.1337000001 549409.9404000007),37.5441522,127.1079526
1040015800,104,영동대교고가차도(북측),0,,5,11215,104,POINT (205518.3195000002 548887.0801999997),37.53947407,127.0624393
1040014700,101,광진문화예술회관,1,,5,11215,104,POINT (206157.9073000001 548711.4682999998),37.53788776,127.0696748
1040012700,101,영교빌라,1,,5,11215,104,POINT (205363.9139999999 548545.8739),37.53640071,127.0606898
1040016200,101,로데오모텔,1,,5,11215,104,POINT (208236.0745999999 548900.1020999998),37.53957113,127.0931906
1040016900,104,올림픽대교(북단),0,,5,11215,104,POINT (208529.6995999999 549022.4158999994),37.54067051,127.0965144
1040015000,101,광진우체국,1,,5,11215,104,POINT (207943.5506999996 548735.4251000006),37.53808996,127.089879
1040018300,101,현대홈타운9차104동,0,,5,11215,104,POINT (208520.5394000001 549323.9771999996),37.54338766,127.0964143
1040022300,101,강평주유소,1,,5,11215,104,POINT (209474.4804999996 549857.5772999991),37.54818607,127.1072155
1040010200,101,KT생활관,0,,5,11215,104,POINT (207961.8033999996 548281.4956999999),37.5339999,127.0900806
1040017500,101,광진동청구아파트,1,,5,11215,104,POINT (208605.5648999996 549132.7489),37.5416639,127.0973741
1040023400,101,워커힐APT후문,0,,5,11215,104,POINT (209249.8832999999 550266.6392000001),37.55187399,127.104679
1040023300,101,아차산공원,0,,5,11215,104,POINT (208914.3592999997 550149.8493000008),37.55082502,127.1008806
1040019800,101,양진중학교앞,0,,5,11215,104,POINT (208638.2791999998 549552.8421999998),37.54544863,127.0977492
1040022800,101,워커힐APT,0,,5,11215,104,POINT (209546.4473000001 549983.7307999991),37.54932197,127.1080315
1040015700,101,현대6단지,1,,5,11215,104,POINT (208306.2264999999 548835.7317999993),37.53899053,127.0939837
1040024800,101,삼원빌딩,1,,5,11215,104,POINT (206954.8108999999 550884.0612000003),37.55745711,127.078712
1040026400,101,중곡동주유소,0,,5,11215,104,POINT (206556.4101 551175.6614999995),37.56008734,127.0742057
1040024600,101,능동시장입구,1,,5,11215,104,POINT (206990.2220000001 550776.2807999998),37.55648575,127.0791118
1040025200,101,신성시장,1,,5,11215,104,POINT (207751.5449000001 551040.0178999994),37.55885592,127.0877308
1040027600,101,중원주유소,1,,5,11215,104,POINT (206857.3113000002 551857.7031999994),37.56623032,127.0776177
1040025500,101,군자 대한생명,0,,5,11215,104,POINT (206582.6146 551077.2642999999),37.5592006,127.0745014
1040026600,101,장안빌딩,1,,5,11215,104,POINT (207209.8266000003 551277.4025999997),37.56099914,127.0816021
1040027100,101,동성교회,1,,5,11215,104,POINT (207365.4018999999 551634.5908000004),37.56421616,127.0833665
1040012200,101,테크노마트,0,,5,11215,104,POINT (208365.8537999997 548474.5598000009),37.53573583,127.0946542
1040027500,101,광제사약국,1,,5,11215,104,POINT (207140.4090999998 551733.0697000008),37.56510522,127.0808208
1040024700,101,동궁여관,0,,5,11215,104,POINT (206913.3304000003 550815.1773000006),37.55683678,127.0782419
1040026700,104,군자지하차도(북측),0,,5,11215,104,POINT (206566.4808 551214.0234999992),37.56043291,127.07432
1040009000,108,강변북로-일반국도47호,0,,5,11215,104,POINT (205384.1201999998 548161.2394999992),37.53293504,127.0609156
1040025000,104,군자지하차도(남측),0,,5,11215,104,POINT (206463.2929999996 550983.5181000009),37.55835679,127.0731501
1040026300,104,군자교(동단),0,,5,11215,104,POINT (206474.5162000004 551121.9509999994),37.55960399,127.0732783
1040007600,101,국민은행자양동지점,0,,5,11215,104,POINT (207039.3583000004 548060.7005000003),37.53201804,127.0796418
1040008300,101,한강현대아파트,1,,5,11215,104,POINT (205940.8426999999 548114.0909000002),37.53250681,127.0672139
1040008400,101,대영빌딩,0,,5,11215,104,POINT (208107.8530000001 548122.6139000002),37.5325671,127.0917312
1040010100,101,자양동천주교회,1,,5,11215,104,POINT (206000.6386000002 548276.5453999992),37.53397014,127.0678918
1040010700,101,터미널하차장,0,,5,11215,104,POINT (208195.4309999999 548327.6655999999),37.53441385,127.0927244
1040012300,101,원창빌딩,0,,5,11215,104,POINT (207405.6940000001 548501.6484999992),37.53598811,127.0837909
1040015600,101,건대후문,1,,5,11215,104,POINT (206574.0646000002 548813.3186000008),37.53880256,127.0743844
1040019700,101,동아자동차,1,,5,11215,104,POINT (207074.4561999999 549544.3249999993),37.54538521,127.0800532
1040020100,101,삼정물산,1,,5,11215,104,POINT (209013.2796 549596.7810999993),37.54584093,127.1019932
1040022200,101,화양동우체국,1,,5,11215,104,POINT (206150.1059999997 549849.9722000007),37.54814572,127.069596
1040023700,101,어린이대공원후문,1,,5,11215,104,POINT (207909.4294999996 550317.0580000002),37.55234074,127.0895099
1040016100,101,이마트.롯데시네마,1,,5,11215,104,POINT (206396.6875999998 548873.2203000002),37.53934352,127.0723779
1040007500,101,태진운수주식회사,1,,5,11215,104,POINT (205910.1508999998 548036.0385999996),37.53180376,127.066866
1040024500,101,하나은행중곡동지점,1,,5,11215,104,POINT (207229.1843999997 550751.5046999995),37.55626067,127.081816
1040012500,101,자양사거리_일반국도3호,0,,5,11215,104,POINT (207393.6339999996 548521.8752999995),37.53617045,127.0836547
1040014400,101,강변타운,1,,5,11215,104,POINT (208172.5586999999 548680.7915000003),37.53759571,127.0924695
1040015400,101,와이엔 오피스텔,1,,5,11215,104,POINT (208096.1627000002 548793.6335000005),37.53861309,127.0916064
1040017900,101,상록타워,1,,5,11215,104,POINT (208925.8150000004 549265.2767999992),37.54285493,127.1009994
1040024400,101,능동119안전센터,1,,5,11215,104,POINT (206942.5969000002 550663.3035000004),37.55546818,127.0785717
1040024900,101,덕산빌딩,0,,5,11215,104,POINT (206770.2962999996 550883.7574000005),37.55745575,127.0766238
1040008800,101,자양유아원,0,,5,11215,104,POINT (206817.3195000002 548144.5207000002),37.53277492,127.0771305
1040026800,108,동부간선도로-천호대로,0,,5,11215,104,POINT (206562.8091000002 551318.3145000003),37.56137259,127.0742794
1040026000,105,광진구-성동구경계(5),0,,5,11215,104,POINT (206434.3843 551135.0491000004),37.55972228,127.0728242
1040002100,105,광진구-구리시경계(1),0,,5,11215,104,POINT (210118.3201000001 551015.4334999993),37.55861147,127.1145172
1040002200,105,광진구-구리시경계(2),0,,5,11215,104,POINT (210070.2516000001 551037.8848999999),37.55881429,127.1139735
1040014300,101,명성장갑,1,,5,11215,104,POINT (206143.2493000003 548672.8920000009),37.53754028,127.0695086
1040017800,101,중원빌딩,1,,5,11215,104,POINT (208333.6637000004 549244.1809999999),37.5426704,127.0942988
1040003900,101,광장현대아파트,0,,5,11215,104,POINT (208954.5418999996 549277.1637999993),37.54296176,127.1013246
1040003300,101,자양삼거리,1,,5,11215,104,POINT (206819.1750999996 548737.9650999997),37.53812184,127.077157
1040014800,101,방지거병원삼거리,1,,5,11215,104,POINT (207886.8239000002 548719.3384000007),37.53794551,127.089237
1040004600,101,군자삼거리,0,,5,11215,104,POINT (206628.2148000002 550529.9028999992),37.55426856,127.0750125
1040011000,101,구의동 복합빌딩,0,,5,11215,104,POINT (208106.4330000002 548341.4953000005),37.53453924,127.0917176
1040005200,108,강변북로-일반국도3호선,0,,5,11215,104,POINT (207187.4877000004 547551.7639000006),37.52743137,127.0813128
1040021100,101,광진교북단삼거리,1,,5,11215,104,POINT (209357.3709000004 549699.8366),37.54676603,127.1058882
1040019300,101,구의사거리,1,,5,11215,104,POINT (207537.5625999998 549510.9829999991),37.54508113,127.0852933
1040018900,101,구의시장삼거리,1,,5,11215,104,POINT (208014.2581000002 549470.6647999994),37.54471385,127.090687
1040017100,101,올림픽대교북단사거리,1,,5,11215,104,POINT (208472.6125999996 549075.7857000008),37.5411519,127.0958691
1040012900,101,자양사거리,1,,5,11215,104,POINT (207389.5543999998 548564.3548000008),37.53655322,127.083609
1040008100,101,자양2동사거리,1,,5,11215,104,POINT (207548.7549999999 548112.9088000003),37.53248441,127.0854056
1040016300,101,건대입구역,1,,5,11215,104,POINT (206242.3822999997 548937.1437999997),37.53992053,127.0706325
1040002900,101,신양초교앞,1,,5,11215,104,POINT (206054.0845999997 548424.4476999994),37.53530239,127.0684977
1040002700,101,신자초교입구,0,,5,11215,104,POINT (206690.3191999998 548191.9341000002),37.53320305,127.0756941
1040023800,101,결혼의집백악관,0,,5,11215,104,POINT (207814.9731000001 550450.6729000006),37.55354541,127.0884424
1040021500,101,어린이대공원역,1,,5,11215,104,POINT (206556.2951999996 549753.0286999997),37.54726946,127.0741917
1040000600,101,삼풍빌딩,1,,5,11215,104,POINT (205404.6599000003 548637.9491000008),37.53723007,127.0611515
1040022100,101,화양삼거리,0,,5,11215,104,POINT (206229.6928000003 549838.3306000009),37.54804029,127.0704965
1040023000,101,아차산역,1,,5,11215,104,POINT (208031.6672999999 550072.5824999996),37.55013696,127.0908906
1040001200,101,광장중학교앞,0,광장중앞지하차도(동측),5,11215,104,POINT (208954.7180000003 549654.1937000006),37.54635879,127.1013312
1040016600,101,양지삼거리,0,,5,11215,104,POINT (208330.0548 548969.1054999996),37.54019201,127.0942548
1040009200,108,강변북로램프(2),0,,5,11215,104,POINT (208410.3227000004 548231.3413999993),37.53354403,127.0951546
1040010300,108,강변북로-테크노마트길,0,,5,11215,104,POINT (208391.6566000003 548271.4517000001),37.53390559,127.0949439
1040010800,108,강변북로-테크노마트길,0,,5,11215,104,POINT (208410.0226999996 548389.5242999997),37.53496926,127.095153
1040014200,108,강변북로-광나룻길램프(,0,,5,11215,104,POINT (208760.5771000003 548647.8147999998),37.53729319,127.0991223
1040007700,108,동부간선도로-강변북로,0,,5,11215,104,POINT (205648.4073000001 548055.0576000009),37.53197676,127.0639049
1040000200,104,청담대교(북단),0,,5,11215,104,POINT (205899.3263999997 548006.8357999995),37.53154071,127.0667433
1040022600,108,강변북로-구천면길램프(,0,,5,11215,104,POINT (209781.1473000003 549884.7203000002),37.54842743,127.1106861
1040016500,108,강변북로-광나룻길램프(,0,,5,11215,104,POINT (209145.7479999997 548996.8428000007),37.54043419,127.1034847
1040015900,108,강변북로-광나룻길램프(,0,,5,11215,104,POINT (209038.9698000001 548897.0238000005),37.53953588,127.1022753
1040001100,104,광진교(북단),0,,5,11215,104,POINT (209670.6410999997 549608.5486999992),37.5459403,127.109432
1040006000,108,강변북로-일반국도3호선,0,,5,11215,104,POINT (207640.9304 547600.5198999997),37.52786702,127.0864431
1040000100,104,잠실대교(북단),0,,5,11215,104,POINT (207822.3485000003 547659.9372000005),37.52840085,127.0884962
1040018500,108,강변북로-일반국도43호,0,,5,11215,104,POINT (209354.2876000004 549276.7631000001),37.54295418,127.1058479
1040018000,108,강변북로-일반국도43호,0,,5,11215,104,POINT (209453.9090999998 549301.9756000005),37.54318033,127.1069755
